pi_1,pi_2,pi_3,pi_4
0.0673219987697464,0.0048528161949139,0.00250600986513233,0.925319175170207
0.241213079982315,0.176821993060459,0.119318901374491,0.462646025582736
0.224861658947627,0.00157971212000209,0.141269081435649,0.632289547496722
0.000557594163644364,0.100578821708595,0.0139811874135362,0.884882396714225
0.517966331355092,0.00854311378887758,0.0462701956030792,0.427220359252951
0.0120361729897254,0.00467926204916499,0.0962867305816765,0.886997834379433
0.0811644955574948,0.0413915774620857,0.24683561239767,0.63060831458275
0.0375935461150401,0.377754640985382,0.315983547556044,0.268668265343533
0.065087656691967,0.016123654231832,2.18282880330285e-05,0.918766860788168
0.0119366011388832,0.0811696276699134,0.000504215727331664,0.906389555463872
0.00217838284495163,0.114032674330156,0.0208670404297299,0.862921902395163
0.0379798175530779,0.00151083430832992,0.094652591627475,0.865856756511117
0.207848188573968,0.258229459054775,6.80852520129697e-06,0.533915543846055
0.0552158522353067,0.0309961922220076,0.0289946921824252,0.88479326336026
0.0611291189036294,0.0756929020204054,0.00169900726109693,0.861478971814868
0.066826972273801,0.0387693581244429,0.026110102057406,0.86829356754435
0.212543706662671,0.00125492805563625,0.0298067674782402,0.756394597803453
0.0410883122030815,0.0918007240371087,0.118649652179733,0.748461311580077
0.00151687712608514,0.00975579863928932,0.0588427074618743,0.929884616772751
0.00158123273044836,0.0658389756637666,0.279766872816284,0.652812918789501
0.000233634186233073,0.530951827004066,0.0170858619466011,0.4517286768631
0.00102700536578172,0.0127086825225797,0.208167823840112,0.778096488271527
0.242528862914547,0.0214021425807599,0.0633894111069614,0.672679583397732
0.000889465600338763,0.100766382347813,0.015534891244213,0.882809260807635
0.0164829407184237,0.154695484406279,0.217569780395762,0.611251794479536
0.000346558736165685,0.00625349052325994,0.096396774875457,0.897003175865117
0.00207450994945469,0.166831993102671,0.118737918703562,0.712355578244313
0.00421616906483348,0.00547838184105087,0.00696582744609029,0.983339621648025
0.273351421076204,0.00400929609993062,0.00268573986396438,0.719953542959901
4.00083097202566e-05,0.0505087587810796,0.000340676611797358,0.949110556297403
0.00019980294875657,0.0184615188256713,0.134520492662702,0.84681818556287
0.0180457479707767,0.0259547093117372,0.523344829792907,0.43265471292458
0.175783798010904,0.101124119222851,0.000571633477047303,0.722520449289198
0.503756404475813,0.105977560571836,0.0522969776732095,0.337969057279141
4.47845701859896e-05,0.0428152497360218,0.0534452919119244,0.903694673781868
0.0278727920403038,0.231982617661305,0.208008081561139,0.532136508737252
0.178280738109078,0.137557705163428,0.123679163249139,0.560482393478355
0.158823068780696,0.00799523471386374,0.150287518155862,0.682894178349578
0.188537016433404,0.000660857550969971,0.069592575800075,0.741209550215551
0.01826585156056,0.209347727326798,0.00745500377743109,0.764931417335211
0.0855893199526863,0.00505632226021973,0.200206478176084,0.70914787961101
0.158710279639067,0.0585804356328639,0.0332257579772182,0.749483526750851
0.0763773925959845,0.0159136372480057,0.00900712476312422,0.898701845392886
0.0280177484025784,0.00341089832789412,0.0101663396384988,0.958405013631029
0.0622424520753963,1.78685489506911e-05,0.00169690227916098,0.936042777096492
0.31421616397032,0.00960789444843486,0.0327760868097983,0.643399854771447
0.0400101455261423,0.0522465010471313,0.258081844987717,0.649661508439009
0.0958634437542759,0.0182232691924176,0.052429612390053,0.833483674663254
0.0125499838287603,0.191918415317131,4.9463052135668e-05,0.795482137801973
0.0999692360939162,0.078136224850392,0.230051273163288,0.591843265892403
0.000751722627444848,0.000155499180923235,0.00116093952106051,0.997931838670571
0.151271924507038,0.168982548575109,0.0419770103520518,0.637768516565802
0.00208029353882336,0.0183646540918922,0.000175551435301197,0.979379500933983
0.0966808468227819,0.0611038918233774,0.00484222145500408,0.837373039898836
0.0162382476262891,0.300354848580714,0.00304274453424099,0.680364159258756
0.0208362300661514,0.00412592205240543,0.154789581656842,0.820248266224602
0.00143489979973412,0.018011167532266,0.0012033177800786,0.979350614887921
0.00939874975330914,0.00312380090885791,0.00667726446599186,0.980800184871841
0.0795188852312697,0.109624380339127,0.000182091497025111,0.810674642932578
0.0102238527735033,0.00110667235989433,0.0593193704785146,0.929350104388088
0.198591770953967,0.00333205405889529,0.000575010536877814,0.79750116445026
0.0923984707738696,0.00212698709592675,0.0545274502086198,0.850947091921584
0.00170668410707042,0.00473870232912936,0.0268825695258014,0.966672044037999
0.00913574456998356,0.106172004464449,0.0487883053642899,0.835903945601278
0.00552396006286485,0.154740792862103,0.0787942968610475,0.760940950213985
0.00158186626223065,0.00327249961401021,0.093629916565455,0.901515717558304
0.368222192841089,0.087399976922697,0.00500044330764048,0.539377386928574
0.0261042692524892,0.00816279466444455,0.169151014760124,0.796581921322942
4.98396719382245e-05,0.00659791654649679,0.0199573917779832,0.973394852003582
0.126901686028184,0.00323364295056745,0.032656441631487,0.837208229389761
0.060454996976149,0.0452015103551115,0.049655305178461,0.844688187490279
0.080856020796639,0.000115989592930737,0.0453003789367372,0.873727610673693
1.37124804879984e-05,0.0333553295113374,0.0550980120162323,0.911532945991942
0.00375159709098104,0.0331722382892916,0.0299987501906877,0.93307741442904
0.0191572290285691,0.0103118682918283,0.2141750663365,0.756355836343103
0.230498474361293,0.152188847160963,0.00448837472031413,0.61282430375743
0.02544818168422,0.00068662446208235,0.104031472564977,0.86983372128872
0.0381738042498086,0.112890272243923,0.0272972165399087,0.82163870696636
0.386680336218331,0.194570632943241,0.0218960608574235,0.396852969981004
0.0452715222713931,0.00415684094828853,0.032873195457298,0.91769844132302
0.0104802827930968,0.0988450798733326,0.0470272478360162,0.843647389497554
0.00202134785983839,0.000156533361375253,0.000277257428210344,0.997544861350576
0.0342993992597268,0.0412638706227351,0.18057118478246,0.743865545335078
0.000657791496226465,0.436698694744738,0.0531509794810966,0.509492534277939
0.001330347576046,0.331925133310301,0.0339958563596091,0.632748662754044
0.0345059476627019,0.0104464429461694,0.0110460343425021,0.944001575048627
0.0374743729679454,0.0604802919099745,0.0521785913947702,0.84986674372731
0.136340637065938,0.00821878353072073,0.0699870077886717,0.78545357161467
5.92635697413478e-05,0.0288131659845517,0.0244063476068033,0.946721222838904
0.132480396171033,0.0253941967632865,0.00575582451974181,0.836369582545938
0.126121416810853,0.00578372331811114,0.0665278963860439,0.801566963484992
0.213385358589615,0.073992232774372,0.00778853556572212,0.704833873070291
0.00475135736996265,0.0408820926500742,0.00654031667165003,0.947826233308313
0.00079038252804963,0.30873287726261,0.0146549304854491,0.675821809723891
0.00144123944003641,0.116313039980448,0.0158885641260591,0.866357156453457
0.0402843587815621,0.117619306637932,0.0464365964855522,0.795659738094954
0.00335443571134376,0.0237555547709406,0.093700545182288,0.879189464335428
0.00737491104729233,0.213579239256369,0.0175316772263777,0.761514172469961
0.00456082011259055,0.0259836704940002,0.0186174058296563,0.950838103563753
3.95768899540482e-05,0.0688662528223052,0.0204363392936904,0.91065783099405
0.0615935912804086,0.00729593321593747,0.0577648731756119,0.873345602328042
0.0865303021700188,0.00635461750243165,0.016988913633352,0.890126166694198
0.00247309184273047,0.0580228698492673,0.201488898832373,0.738015139475629
0.00196002812810218,0.0441982200957858,0.0707607444150179,0.883081007361094
0.0057652962382545,0.0032251602464565,0.165016451022162,0.825993092493127
0.026310410726539,0.133439748366059,3.81726172045199e-05,0.840211668290198
0.191879278835791,0.00576651473087374,0.00606040793795053,0.796293798495385
0.0067906840241568,0.00765698141495205,0.017594893546577,0.967957441014314
0.148219970774734,0.00425000170388163,0.00476778908691016,0.842762238434474
0.0783788625749866,0.0180251736687435,0.0356061936000863,0.867989770156184
0.00729948384430935,0.0532978325776756,0.0544758023123625,0.884926881265653
0.0679282337524112,0.0396982757643471,6.05529161517219e-06,0.892367435191627
0.156981236448585,0.346420236189995,0.000442229255315358,0.496156298106105
0.51343536037147,0.0861437393735711,0.0224131283930313,0.378007771861928
0.00493624211114875,0.118287064277931,0.0371259268442094,0.839650766766711
0.0136066321362248,0.0978638202370564,0.120447271564089,0.76808227606263
0.0230153935848288,0.0415093628952163,0.0794100108620129,0.856065232657942
0.386610891291085,0.153977123750456,0.00518083991544147,0.454231145043017
0.0469310647520676,0.00842167170679254,0.0881840108591805,0.856463252681959
0.110593647087771,0.00227089618844598,0.0252602685765886,0.861875188147194
0.000445157200954552,0.167434927917889,0.0438361727981839,0.788283742082972
0.0221674846388779,0.0938318693313891,0.0134657509813235,0.870534895048409
0.0617687946759527,0.00843950010052969,0.03069919768193,0.899092507541588
0.0140761022922736,0.0097747460306995,0.119702952622043,0.856446199054984
0.102745236769448,0.244549653916045,0.245229907859414,0.407475201455093
0.142332979684089,0.0217355426952894,0.00132296891398511,0.834608508706636
0.00608560964344058,0.240259995999207,0.00515036859115323,0.748504025766199
0.116253546586143,0.00635172854533951,0.154723929085402,0.722670795783115
0.0542728613713336,0.115271981220593,0.0832064428480909,0.747248714559983
0.00466870611490046,0.0607337617274671,0.143750596516141,0.790846935641491
0.00679858223811061,0.231403910712364,0.00468704236355695,0.757110464685968
0.11504799208885,1.7241580654096e-05,0.0834934384241923,0.801441327906303
0.181478029088092,0.0193009326615556,0.149875938880509,0.649345099369844
0.00131206854868221,0.196000638491299,0.0697525209636335,0.732934771996386
0.401426687370281,0.00553713465285941,0.0934788533823906,0.499557324594469
0.139008996975858,0.0398881640221441,0.188045252969525,0.633057586032472
0.0010954291202454,0.0011356515582307,0.00776829133368563,0.990000627987838
0.307008109213599,0.000106187145548937,0.0390005062210104,0.653885197419842
0.090268937780352,0.0147199518969679,0.0248688653204638,0.870142245002216
0.0898748729560229,0.0935891933091483,0.167668093916311,0.648867839818518
0.00749461288385408,0.0242131002843335,0.0058862611461086,0.962406025685704
0.0539392165647331,0.0178142062075507,0.188198534350836,0.74004804287688
0.0626511987000743,6.13103385266067e-06,0.228831568338384,0.708511101927689
0.000692494457784257,0.0686905600022298,0.00290080036852565,0.92771614517146
0.000902697317551056,0.0857368717423791,0.258407952868512,0.654952478071558
0.0782173947569282,0.0105727750792211,0.00028565147819161,0.910924178685659
0.00302076008945455,0.00924760358974648,4.21503188132447e-05,0.987689486001986
0.00127175331699628,0.0328217113048704,0.0733808547698651,0.892525680608268
0.106119711802766,0.00710102226115614,3.08793351971398e-05,0.886748386600881
0.0461978401218616,0.108454550823752,0.0447484486868476,0.800599160367538
0.0219511259801983,0.0881972622715223,0.0174998729917319,0.872351738756547
1.55403875291861e-09,0.0974819836995973,0.0209764345619739,0.88154158018439
0.235054425209707,0.00872046719928752,0.0244825693324776,0.731742538258528
0.000321513139174771,0.04233430362939,0.358016458364684,0.599327724866751
0.0121369273983105,0.329149260933424,0.000640909530941597,0.658072902137324
0.0367826323990268,0.0446420090246682,0.087344084348251,0.831231274228054
0.124655123522621,0.00158407586773061,0.205836001052708,0.667924799556941
0.00748460582919183,0.0979894365480427,0.0284503043803323,0.866075653242433
0.00187111286835348,0.366321760176203,0.111318066088548,0.520489060866895
0.0282822332188377,0.00726991785743154,0.0883294205513817,0.876118428372349
0.08604639741704,0.176121968048563,0.00449319829748622,0.733338436236911
0.000666936807370199,0.00136098986370123,0.117214718027587,0.880757355301342
0.00616627387862451,0.0677294696013435,0.212681939769559,0.713422316750473
0.118822875770119,0.214902282319099,0.0284640003776809,0.637810841533101
0.170886907171573,0.00427720944871368,0.00777343138521235,0.817062451994501
0.00240907875548096,0.0399386700854255,0.00223128265816457,0.955420968500929
0.0961702847244816,0.00370389938017261,0.127924250406166,0.77220156548918
0.0127265957247791,0.0957148779140155,0.389366417006124,0.502192109355082
0.619483044143961,0.000168096384754852,0.0668655573180856,0.313483302153198
0.0582611020064827,0.00548164879454044,0.108551709717767,0.82770553948121
0.0550914685936118,0.00624272759064877,0.0636065335986945,0.875059270217045
0.00742788062553198,0.0484482629989085,0.370943922794938,0.573179933580622
0.422685069185024,0.00136737661264026,0.0364438703598614,0.539503683842475
0.204754608715159,0.0922612576364442,0.0515997908301319,0.651384342818265
0.00213578834914452,0.00346755233304084,0.033403781772146,0.960992877545669
8.01371907780155e-05,0.0467603841492434,0.35858954927418,0.594569929385798
0.0333889015681609,0.00412865810813353,0.0038819500517889,0.958600490271917
0.00730603279103111,0.0741206371025726,2.01583760560425e-05,0.91855317173034
0.0970155383264989,0.00069636051883784,0.000336840491784473,0.901951260662879
0.0475454884576603,0.197692401003454,0.0169192116341201,0.737842898904766
0.00412857620803285,0.0411118006170123,0.439428881620633,0.515330741554322
0.0637380184249093,0.0664526896834209,0.0377428916928737,0.832066400198796
0.0530984096901492,0.32109088393092,0.0262117790687408,0.59959892731019
0.00940245784245555,0.178126617219127,0.00343625140754656,0.809034673530871
0.163465356686045,0.114051196824019,0.143959987089883,0.578523459400052
0.0643792166411637,0.0611421889739133,0.00723512117654385,0.867243473208379
0.0143423045010775,0.0554429059095695,0.0213762575827383,0.908838532006615
0.0216242695373099,0.235145233130997,0.00185941260788498,0.741371084723808
0.0546681905424031,0.229560032141289,0.000191858904149948,0.715579918412158
0.00503148898063971,0.139181675341319,0.104536004560093,0.751250831117948
0.161943467830173,0.0378320805684537,0.0757559047529911,0.724468546848382
0.150285544430128,0.1209577701158,0.0030759232931624,0.725680762160909
0.119957608563628,8.65885764092223e-05,0.0269170672595616,0.853038735600401
2.56283310630122e-05,0.246022492705386,0.0523488380441389,0.701603040919412
0.15172580648514,0.243593459972456,4.66676995572546e-05,0.604634065842847
0.0534178136485313,0.00190252691813972,0.303899093070657,0.640780566362672
0.146089343417816,0.0630346885438697,0.0115978459789135,0.779278122059401
0.121413643118593,0.165306565454429,0.0692030165476333,0.644076774879344
0.0339363114708425,0.0111784793781678,0.219403417893044,0.735481791257946
0.0664075213824985,0.000992086518362145,0.032815767017577,0.899784625081562
0.0170758465220984,0.0604654832899628,0.0411949277802352,0.881263742407704
0.164891554804635,0.112876843490422,0.0173649618173871,0.704866639887556
0.0582053441678396,0.0263712797388803,0.0197227614381714,0.895700614655109
0.157791157026311,0.0227692144498819,0.00165659677365555,0.817783031750151
0.0270909200039945,0.0898469240537292,0.051220703511452,0.831841452430824
0.0730576760050697,0.0744188538804935,0.0274661272513502,0.825057342863087
0.128089717725696,0.00372187739475352,0.0318799051756279,0.836308499703923
0.00860908859278455,0.0307514560161893,0.0251853793351468,0.93545407605588
0.000902497528795853,0.106835192795301,0.0602545442850745,0.832007765390829
0.0492582567578042,0.118304903810947,0.00123327720772954,0.831203562223519
0.196422782636578,0.0704654679012814,0.130328813477052,0.602782935985089
3.5408816930608e-05,0.0208029902404656,0.00307555218007896,0.976086048762525
0.134861936130521,0.0364091816766814,0.00344834438745021,0.825280537805347
0.0296623347526472,0.0599472443433613,0.0189035789138357,0.891486841990156
0.018771911640817,0.090755580277512,0.291499491885946,0.598973016195725
0.0637142667415958,0.0282941069078569,0.338670026426724,0.569321599923824
0.0351624006383891,0.216884328208712,0.0055398743703994,0.7424133967825
0.00801202233218513,0.358809005469759,0.000454013194586561,0.632724959003469
0.477978315611804,0.0270534940372233,0.000885072156639947,0.494083118194333
0.00320247341819947,0.105295659687207,0.0181623251615115,0.873339541733082
0.00342586671272999,0.0488112647090369,0.0357555472832737,0.912007321294959
0.3218950140124,0.041860033322372,0.0959266206810239,0.540318331984204
0.000255647777178721,0.207067454981895,1.6338508714947e-05,0.792660558732211
0.0578035337618957,0.110922164329435,7.26994878792202e-05,0.83120160242079
0.219120247075505,0.00621669445209242,0.0792574495455019,0.6954056089269
0.0013839482645605,0.00104776846256453,0.306493113703332,0.691075169569543
0.0033721018907798,5.88543155792218e-08,0.0927646771127705,0.903863162142134
0.000459297506875204,0.0535389301408648,0.0153116772958381,0.930690095056422
0.083365563517903,0.200889246496264,0.14626426586039,0.569480924125443
0.0357374990940538,0.077693186925479,0.250708722757701,0.635860591222766
0.00125062239227058,0.00325864884246927,0.0891654106017007,0.90632531816356
0.00982742467232441,0.0322972263044545,0.187847106940392,0.770028242082829
0.00459404651127198,0.0341251002226542,0.136323707926139,0.824957145339935
0.044207414070294,0.0840744443034702,0.018876960690265,0.852841180935971
0.42305445623528,0.0187212530465425,0.0332916563450828,0.524932634373094
0.216945462660849,0.000639241397296511,0.000431979856776316,0.781983316085078
0.00223792166958689,0.00873137311051544,0.0148055029520486,0.974225202267849
0.117515332634418,0.000399217998585742,0.17347510725358,0.708610342113416
3.94447377215088e-05,0.330779895544105,0.0207975554182583,0.648383104299915
0.0948244841476756,0.110529228991818,0.0929545589249066,0.7016917279356
0.070093706998857,0.0553348596159872,0.0473878495841043,0.827183583801052
0.0899537570566216,0.239219721494574,0.0328156753325402,0.638010846116264
0.0030310631481802,0.0032592232496972,0.000186908639813696,0.993522804962309
0.0258052264907047,0.051027260916851,0.000379131013915033,0.922788381578529
0.0927603156761048,0.393137419446921,0.0151992154008413,0.498903049476133
0.349513709340787,0.00108330243967332,0.00875915703333109,0.640643831186208
0.0114455003045187,0.229822559135905,0.00685841770017845,0.751873522859398
0.00520126645575228,0.37678713817247,0.238703394151079,0.379308201220699
0.0101725237427905,0.189427718079707,0.00140576078251931,0.798993997394983
0.0952660713213148,0.135129747753029,0.221373737194286,0.54823044373137
0.129831087475804,0.232240757744923,0.179670975639608,0.458257179139665
0.135127646839719,0.0356427673016445,0.000163158687597505,0.829066427171039
0.050201224407986,0.00982148439548118,0.299704802287655,0.640272488908878
0.00149702565165459,0.0711143866726063,0.031754957565248,0.895633630110491
0.189031073265317,0.0430546244134941,0.0115721055988832,0.756342196722306
0.0968985251445053,0.00497685014566324,0.0344892048630192,0.863635419846812
0.00171529018214616,0.0549136766741238,0.0660476025065868,0.877323430637143
0.0304921118701453,0.582386748753826,0.0483736711368586,0.33874746823917
0.00485643266057173,0.0786419143940982,0.055535156253847,0.860966496691483
0.000281364885940211,0.114782753548869,0.0340971487793495,0.850838732785841
0.0702392893474295,0.0029704504323445,0.0896698495772668,0.837120410642959
0.00359549585890154,0.051060048388709,0.00410664289958892,0.9412378128528
2.52096895748126e-06,0.00481722315425811,0.00282989789419932,0.992350357982585
0.0261491651153198,0.0222494516725759,0.243110435194962,0.708490948017142
0.0671692890496874,0.0193345586898783,0.0701762451371699,0.843319907123264
0.151720526748161,0.13259528237063,0.0680413026936218,0.647642888187588
0.00830035313203873,0.000839633908144706,0.221645343211397,0.76921466974842
0.0252832099924321,0.00458784719939271,0.496347998089525,0.473780944718651
0.00171926942640055,0.000630286958273487,0.0959149060276077,0.901735537587718
0.016413014266704,0.0970610835833162,5.72925222582681e-06,0.886520172897754
0.140783798117776,0.00826217755057934,0.149603120489132,0.701350903842513
4.53486366915305e-05,0.000248120596816497,0.0193449469656036,0.980361583800888
0.0181464606708531,0.244238468840054,0.00343640831126603,0.734178662177826
0.0787686077821035,0.00262595630706413,0.00320555637916731,0.915399879531665
0.184700622975028,0.000228848749118075,0.0149478516697824,0.800122676606071
0.0905750142177399,0.00844767076531679,0.0700453697141946,0.830931945302749
0.139493097500672,0.170881565835209,0.0175601403797232,0.672065196284396
0.59998924002066,0.0217524146097759,0.0110179303603784,0.367240415009186
0.270950857093431,0.192447908903332,0.00428555112334077,0.532315682879897
0.205580593126245,0.0793132632195842,0.000220872998932067,0.714885270655239
4.33124196910324e-05,0.00275506038188415,0.208772117172788,0.788429510025637
0.0291773746547792,0.168519697970787,0.172059194146918,0.630243733227516
0.159240905305345,0.0103972107150091,0.0366448006540662,0.793717083325579
0.195949442701154,0.191556194838814,0.171116726503757,0.441377635956275
0.0361862903219718,0.0173816188128093,0.141962600634617,0.804469490230602
0.0065286208714241,0.0947789426484291,0.0981025193760203,0.800589917104127
0.0241181127835474,0.147024225294946,0.0113208891589464,0.81753677276256
0.0164599291602012,0.107658945359235,0.328656008450692,0.547225117029872
0.15467457117844,0.039115015787667,0.160829731124676,0.645380681909216
0.179107896108785,0.000134171186644118,0.0681323352248809,0.75262559747969
0.0879427787162858,1.75374106539297e-05,0.0480955139071837,0.863944169965877
0.149994383927615,0.319911646389851,0.00137331477452943,0.528720654908005
0.0135268934962695,0.175822587288876,0.0020536777297376,0.808596841485117
0.185569057436437,0.0582177382638911,0.380560850988892,0.375652353310779
0.00116700231077991,0.0719538178352474,0.280473697720498,0.646405482133474
0.00969941934649494,0.000523839577271101,0.167201422613343,0.822575318462891
0.594863266624128,0.103732124231267,0.0343632878706901,0.267041321273914
0.172799410388487,0.0297365134908537,0.000930601010257898,0.796533475110401
0.0151874778375395,0.111936280534737,0.231698206850871,0.641178034776852
0.123253214813772,0.00727364071302147,0.17987267969996,0.689600464773247
0.0890271714280274,0.284265513874596,0.152905006982815,0.473802307714562
0.143393456436816,0.0463264035592728,0.00369914715752939,0.806580992846382
0.173330410677218,0.000558084173026434,0.0641773203096227,0.761934184840133
0.080919049920727,5.01979806737393e-05,0.0228363309342405,0.896194421164359
0.0197490137323845,0.260379294874685,0.181210501289691,0.53866119010324
0.0219568401898574,0.00756890249619338,0.0497945795472209,0.920679677766728
0.00293816651431133,0.143978863800236,0.0304226313109001,0.822660338374553
0.0224326578813776,0.0651412186720655,0.00260361219556187,0.909822511250995
0.00397718730657912,0.361720170231739,0.0984541210670546,0.535848521394627
0.371926286595985,0.24770770081803,0.0267904099473973,0.353575602638588
0.149914797295028,0.00102611954240804,0.0839583849292961,0.765100698233268
0.000725600526763364,0.00119893914566665,0.0358513056975128,0.962224154630057
0.0858996916234769,0.00147233795590868,0.112166592051207,0.800461378369407
0.041797895395729,0.00668891819521714,0.348308711473661,0.603204474935393
0.0819804261214855,0.125509663779996,0.00901985452735949,0.78349005557116
0.0199948810181838,0.233723770976703,0.00462314665363123,0.741658201351482
0.237887163928198,0.0471110415391727,0.000432731580525713,0.714569062952103
0.186777610882986,0.00120139384283982,0.149498795039253,0.662522200234921
0.0644026189140946,0.00916357284154038,0.000354619072843887,0.926079189171521
0.000418694520988188,0.00636766972553494,0.0747381801463091,0.918475455607168
0.0142378286963185,0.127625929577669,0.00455467056804405,0.853581571157969
0.120253185975876,0.0375614632070144,0.110141619884068,0.732043730933042
0.169507527085564,0.0190607614772387,0.0304102765045512,0.781021434932646
0.00789122493007955,0.0269633045653302,0.121220100652434,0.843925369852156
0.0357981952481465,1.17695038678872e-05,0.282435961715278,0.681754073532708
0.0743017417716725,0.0131442621550523,0.0102673510391314,0.902286645034144
0.0734812719877029,0.038370169892966,0.0437344498499024,0.844414108269429
0.0149241484235105,0.0476866540745474,0.103977032462241,0.833412165039701
0.176332072475398,0.000545679172587064,0.00202291978433355,0.821099328567682
0.0334981313036556,0.017202711471079,0.0391689406759862,0.910130216549279
2.12208202266648e-05,0.102093867031764,0.0512873412485228,0.846597570899486
